,CI_Cat,CI_Subcat,Incident_ID,Impact,Urgency,Priority,number_cnt,Category,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Closure_Code,No_of_Related_Interactions,Handle_Time_hrs,Ticket_Age,Open_Hour,Open_Day,Open_Month,Open_Year,Is_Weekend
39181,application,Web Based Application,IM0039508,4,4,4.0,0.48071607,incident,0.0,2014-02-25 13:16:00,2014-02-25 14:32:00,2014-02-25 14:33:00,Other,1.0,1.2833333333333334,0,13,1,2,2014,False
39182,application,Desktop Application,IM0039509,5,5,5.0,0.745727582,incident,0.0,2014-02-25 13:18:00,2014-02-28 12:54:00,2014-02-28 12:55:00,Hardware,1.0,71.61666666666666,2,13,1,2,2014,False
39183,application,Server Based Application,IM0039510,4,4,4.0,0.105064679,incident,2.0,2014-02-25 13:22:00,2014-02-28 12:00:00,2014-02-28 12:00:00,User error,2.0,70.63333333333334,2,13,1,2,2014,False
39184,computer,Laptop,IM0039511,5,5,5.0,0.663382664,incident,0.0,2014-02-25 13:31:00,2014-03-07 08:43:00,2014-03-07 08:43:00,Hardware,2.0,235.2,9,13,1,2,2014,False
39185,application,Web Based Application,IM0039512,5,5,5.0,0.596156012,incident,4.0,2014-02-25 13:38:00,2014-03-03 17:30:00,2014-03-03 17:31:00,Software,1.0,147.88333333333333,6,13,1,2,2014,False
39186,computer,Banking Device,IM0039513,3,3,3.0,0.631545653,incident,0.0,2014-02-25 13:39:00,2013-10-10 12:53:00,2014-02-28 10:38:00,Other,1.0,68.98333333333333,2,13,1,2,2014,False
39187,application,Server Based Application,IM0039514,3,3,3.0,0.243321261,incident,0.0,2014-02-25 13:39:00,2014-02-25 13:48:00,2014-02-25 13:49:00,User error,1.0,0.16666666666666666,0,13,1,2,2014,False
39188,subapplication,Web Based Application,IM0039515,4,4,4.0,0.252753336,incident,0.0,2014-02-25 13:44:00,2014-02-25 13:54:00,2014-02-25 13:54:00,Software,1.0,0.16666666666666666,0,13,1,2,2014,False
39189,application,Desktop Application,IM0039516,5,5,5.0,0.01576643,incident,0.0,2014-02-25 14:01:00,2014-02-25 14:40:00,2014-02-25 14:40:00,User error,1.0,0.65,0,14,1,2,2014,False
39190,application,Server Based Application,IM0039517,5,5,5.0,0.501770348,incident,0.0,2014-02-25 14:07:00,2014-02-25 15:08:00,2014-02-25 15:08:00,Unknown,1.0,1.0166666666666666,0,14,1,2,2014,False
39191,application,Web Based Application,IM0039518,4,4,4.0,0.24387979,incident,2.0,2014-02-25 14:15:00,2014-02-26 13:01:00,2014-02-26 13:01:00,Software,1.0,22.766666666666666,0,14,1,2,2014,False
39192,application,Server Based Application,IM0039519,3,3,3.0,0.873461397,incident,0.0,2014-02-25 14:16:00,2014-02-26 08:13:00,2014-02-26 08:13:00,Software,1.0,17.95,0,14,1,2,2014,False
39193,application,Server Based Application,IM0039520,4,3,4.0,0.532597457,incident,0.0,2014-02-25 14:16:00,2014-02-26 08:15:00,2014-02-26 08:15:00,Software,1.0,17.983333333333334,0,14,1,2,2014,False
39194,application,Server Based Application,IM0039521,4,4,4.0,0.021220394,incident,0.0,2014-02-25 14:28:00,2014-02-25 14:40:00,2014-02-25 14:40:00,Operator error,1.0,0.2,0,14,1,2,2014,False
39195,application,Server Based Application,IM0039522,4,4,4.0,0.2552868,incident,0.0,2014-02-25 14:38:00,2014-02-25 16:26:00,2014-02-25 16:26:00,No error - works as designed,1.0,1.8,0,14,1,2,2014,False
39196,application,Web Based Application,IM0039523,4,3,4.0,0.231039692,incident,0.0,2014-02-25 14:44:00,2014-02-27 09:26:00,2014-02-27 09:26:00,Other,1.0,42.7,1,14,1,2,2014,False
39197,application,Server Based Application,IM0039524,4,3,4.0,0.220818558,incident,0.0,2014-02-25 14:45:00,2014-02-25 14:46:00,2014-02-25 14:46:00,Other,1.0,0.016666666666666666,0,14,1,2,2014,False
39198,application,Server Based Application,IM0039525,5,5,5.0,0.280544196,request for information,11.0,2014-02-25 14:48:00,2014-03-25 14:19:00,2014-03-25 14:20:00,Software,1.0,671.5333333333333,27,14,1,2,2014,False
39199,application,Server Based Application,IM0039526,5,5,5.0,0.43751237,request for information,2.0,2014-02-25 14:50:00,2014-03-10 10:51:00,2014-03-10 10:52:00,Other,1.0,308.03333333333336,12,14,1,2,2014,False
39200,application,Server Based Application,IM0039527,4,4,4.0,0.521886331,incident,3.0,2014-02-25 12:57:00,2014-02-27 15:27:00,2014-02-27 15:27:00,Software,1.0,50.5,2,12,1,2,2014,False
39201,database,Database,IM0039528,3,3,3.0,0.595954032,incident,2.0,2014-02-25 13:02:00,2014-02-25 14:19:00,2014-02-25 14:19:00,User error,1.0,1.2833333333333334,0,13,1,2,2014,False
39202,computer,Linux Server,IM0039529,3,3,3.0,0.427726439,incident,0.0,2014-02-25 13:05:00,2014-02-25 14:17:00,2014-02-25 14:18:00,Hardware,1.0,1.2166666666666666,0,13,1,2,2014,False
39203,application,Server Based Application,IM0039530,4,4,4.0,0.266101619,incident,0.0,2014-02-25 13:08:00,2014-02-25 14:01:00,2014-02-25 14:01:00,Operator error,1.0,0.8833333333333333,0,13,1,2,2014,False
39204,application,SAP,IM0039531,5,5,5.0,0.856688593,request for information,2.0,2014-02-25 13:25:00,2014-02-25 14:42:00,2014-02-25 14:42:00,Other,1.0,1.2833333333333334,0,13,1,2,2014,False
39205,application,Server Based Application,IM0039532,3,3,3.0,0.571530354,incident,0.0,2014-02-25 13:25:00,2014-02-25 13:54:00,2014-02-25 13:54:00,User error,1.0,0.48333333333333334,0,13,1,2,2014,False
39206,subapplication,Server Based Application,IM0039533,5,5,5.0,0.896131331,request for information,0.0,2014-02-25 13:27:00,2014-02-26 07:39:00,2014-02-26 07:40:00,Other,1.0,18.216666666666665,0,13,1,2,2014,False
39207,subapplication,Web Based Application,IM0039534,4,4,4.0,0.604012299,incident,0.0,2014-02-25 13:48:00,2014-02-25 16:46:00,2014-02-25 16:46:00,Operator error,2.0,2.966666666666667,0,13,1,2,2014,False
39208,application,Server Based Application,IM0039535,5,5,5.0,0.636062648,request for information,2.0,2014-02-25 13:49:00,2013-10-10 12:53:00,2014-03-13 12:26:00,Other,3.0,382.6166666666667,15,13,1,2,2014,False
39209,subapplication,Web Based Application,IM0039536,4,4,4.0,0.475213233,incident,0.0,2014-02-25 13:50:00,2014-02-26 08:58:00,2014-02-26 08:58:00,No error - works as designed,1.0,19.133333333333333,0,13,1,2,2014,False
39210,storage,SAN,IM0039537,4,4,4.0,0.892466481,incident,0.0,2014-02-25 13:54:00,2014-02-27 09:52:00,2014-02-27 09:52:00,Other,1.0,43.96666666666667,1,13,1,2,2014,False
39211,application,Server Based Application,IM0039538,5,5,5.0,0.722100125,request for information,2.0,2014-02-25 14:09:00,2014-02-27 11:51:00,2014-02-27 11:51:00,Other,1.0,45.7,1,14,1,2,2014,False
39212,application,Web Based Application,IM0039539,4,3,4.0,0.295221817,incident,2.0,2014-02-25 14:18:00,2014-02-26 10:04:00,2014-02-26 10:05:00,Software,1.0,19.783333333333335,0,14,1,2,2014,False
39213,application,Server Based Application,IM0039540,5,5,5.0,0.831849784,request for information,5.0,2014-02-25 14:18:00,2014-02-27 10:50:00,2014-02-27 10:51:00,Other,2.0,44.55,1,14,1,2,2014,False
39214,application,Server Based Application,IM0039541,4,4,4.0,0.261268881,incident,1.0,2014-02-25 14:20:00,2014-02-26 15:59:00,2014-02-26 15:59:00,Software,1.0,25.65,1,14,1,2,2014,False
39215,application,Desktop Application,IM0039542,3,3,3.0,0.590561532,incident,0.0,2014-02-25 14:24:00,2014-02-25 17:39:00,2014-02-25 17:39:00,Software,1.0,3.25,0,14,1,2,2014,False
39216,application,Server Based Application,IM0039543,4,4,4.0,0.37307281,request for information,0.0,2014-02-25 14:37:00,2014-02-28 15:14:00,2014-02-28 15:14:00,No error - works as designed,1.0,72.61666666666666,3,14,1,2,2014,False
39217,application,Desktop Application,IM0039544,5,5,5.0,0.471791653,incident,3.0,2014-02-25 14:40:00,2014-03-17 14:46:00,2014-03-17 14:46:00,Hardware,1.0,480.1,20,14,1,2,2014,False
39218,computer,Laptop,IM0039545,5,5,5.0,0.977836403,incident,2.0,2014-02-25 14:41:00,2014-03-03 11:47:00,2014-03-03 11:47:00,Other,1.0,141.1,5,14,1,2,2014,False
39219,application,Server Based Application,IM0039546,5,5,5.0,0.974832684,request for information,2.0,2014-02-25 14:44:00,2014-03-03 15:30:00,2014-03-03 15:30:00,Other,1.0,144.76666666666668,6,14,1,2,2014,False
39220,hardware,Keyboard,IM0039547,5,5,5.0,0.942455771,incident,0.0,2014-02-25 14:53:00,2014-02-26 14:18:00,2014-02-26 14:18:00,Hardware,1.0,23.416666666666668,0,14,1,2,2014,False
39221,application,Server Based Application,IM0039548,4,4,4.0,0.799751839,incident,0.0,2014-02-25 14:53:00,2014-02-25 15:25:00,2014-02-25 15:25:00,No error - works as designed,1.0,0.5333333333333333,0,14,1,2,2014,False
39222,application,Server Based Application,IM0039549,5,5,5.0,0.133219975,request for information,0.0,2014-02-25 15:00:00,2014-02-27 09:09:00,2014-02-27 09:09:00,Other,1.0,42.15,1,15,1,2,2014,False
39223,application,SAP,IM0039550,5,5,5.0,0.528485634,request for information,0.0,2014-02-25 15:03:00,2014-02-25 15:04:00,2014-02-25 15:04:00,Other,1.0,0.016666666666666666,0,15,1,2,2014,False
39224,subapplication,Web Based Application,IM0039551,4,4,4.0,0.240431395,incident,0.0,2014-02-25 15:08:00,2014-02-25 16:03:00,2014-02-25 16:03:00,Software,1.0,0.9166666666666666,0,15,1,2,2014,False
39225,application,SAP,IM0039552,5,5,5.0,0.262205106,request for information,3.0,2014-02-25 15:15:00,2014-03-12 16:32:00,2014-03-12 16:33:00,Software,1.0,361.3,15,15,1,2,2014,False
39226,application,Server Based Application,IM0039553,5,5,5.0,0.130835688,incident,0.0,2014-02-25 15:18:00,2014-02-27 08:36:00,2014-02-27 08:36:00,User manual not used,1.0,41.3,1,15,1,2,2014,False
39227,application,Citrix,IM0039554,4,4,4.0,0.837370513,incident,0.0,2014-02-25 15:18:00,2014-02-25 15:51:00,2014-02-25 15:51:00,Hardware,1.0,0.55,0,15,1,2,2014,False
39228,application,Server Based Application,IM0039555,4,4,4.0,0.30494329,incident,0.0,2014-02-25 15:29:00,2014-02-25 16:25:00,2014-02-25 16:25:00,Software,1.0,0.9333333333333333,0,15,1,2,2014,False
39229,application,Server Based Application,IM0039556,5,5,5.0,0.968850888,request for information,0.0,2014-02-25 15:41:00,2014-02-26 09:20:00,2014-02-26 09:20:00,Operator error,1.0,17.65,0,15,1,2,2014,False
39230,application,Server Based Application,IM0039557,4,4,4.0,0.192831549,incident,0.0,2014-02-25 15:51:00,2014-03-04 08:10:00,2014-03-04 08:10:00,No error - works as designed,2.0,160.31666666666666,6,15,1,2,2014,False
39231,application,Web Based Application,IM0039558,5,5,5.0,0.191077743,incident,2.0,2014-02-25 15:53:00,2014-02-27 17:09:00,2014-02-27 17:09:00,Software,2.0,49.266666666666666,2,15,1,2,2014,False
39232,application,Server Based Application,IM0039559,5,5,5.0,0.973614729,request for information,4.0,2014-02-25 15:58:00,2014-03-12 13:53:00,2014-03-12 13:54:00,Other,2.0,357.93333333333334,14,15,1,2,2014,False
39233,application,Server Based Application,IM0039560,3,3,3.0,0.552068074,incident,1.0,2014-02-25 16:03:00,2014-02-26 09:21:00,2014-02-26 09:21:00,Software,1.0,17.3,0,16,1,2,2014,False
39234,application,Server Based Application,IM0039561,4,4,4.0,0.223827869,incident,1.0,2014-02-25 16:14:00,2014-02-26 12:43:00,2014-02-26 12:43:00,Software,1.0,20.483333333333334,0,16,1,2,2014,False
39235,subapplication,Web Based Application,IM0039562,4,4,4.0,0.285651282,incident,0.0,2014-02-25 16:15:00,2013-10-10 12:53:00,2014-02-26 08:04:00,Software,1.0,15.816666666666666,0,16,1,2,2014,False
39236,application,Server Based Application,IM0039563,4,4,4.0,0.052268406,incident,0.0,2014-02-25 16:23:00,2014-02-26 08:37:00,2014-02-26 08:37:00,Software,1.0,16.233333333333334,0,16,1,2,2014,False
39237,application,Server Based Application,IM0039564,3,3,3.0,0.629071398,incident,3.0,2014-02-25 16:24:00,2014-03-06 15:03:00,2014-03-06 15:04:00,Software,2.0,214.66666666666666,8,16,1,2,2014,False
39238,application,Web Based Application,IM0039565,5,5,5.0,0.979910993,incident,0.0,2014-02-25 16:41:00,2014-02-25 17:04:00,2014-02-25 17:05:00,Software,1.0,0.4,0,16,1,2,2014,False
39239,computer,Laptop,IM0039566,5,5,5.0,0.519326129,incident,1.0,2014-02-25 16:41:00,2014-03-04 16:28:00,2014-03-04 16:29:00,Hardware,1.0,167.8,6,16,1,2,2014,False
39240,subapplication,Web Based Application,IM0039567,4,4,4.0,0.967011473,incident,0.0,2014-02-25 16:48:00,2014-02-26 08:24:00,2014-02-26 08:24:00,User error,1.0,15.6,0,16,1,2,2014,False
39241,application,Web Based Application,IM0039568,4,4,4.0,0.371508523,incident,2.0,2014-02-25 17:11:00,2014-02-27 08:12:00,2014-02-27 08:12:00,User error,1.0,39.016666666666666,1,17,1,2,2014,False
39242,application,Server Based Application,IM0039569,3,3,3.0,0.97192492,incident,3.0,2014-02-25 17:17:00,2014-03-07 08:36:00,2014-03-07 08:36:00,Software,1.0,231.31666666666666,9,17,1,2,2014,False
39243,subapplication,Web Based Application,IM0039570,4,4,4.0,0.768063286,incident,0.0,2014-02-25 13:28:00,2014-02-25 14:04:00,2014-02-25 14:04:00,Operator error,1.0,0.6,0,13,1,2,2014,False
39244,computer,Windows Server,IM0039571,4,4,4.0,0.61872981,incident,5.0,2014-02-25 13:44:00,2014-03-05 11:31:00,2014-03-05 11:33:00,Unknown,1.0,189.81666666666666,7,13,1,2,2014,False
39245,computer,Laptop,IM0039572,5,5,5.0,0.450619223,incident,0.0,2014-02-25 13:44:00,2014-02-26 13:39:00,2014-02-26 13:39:00,Software,1.0,23.916666666666668,0,13,1,2,2014,False
39246,application,Server Based Application,IM0039573,3,3,3.0,0.525476104,incident,1.0,2014-02-25 13:44:00,2014-02-25 15:11:00,2014-02-25 15:14:00,No error - works as designed,1.0,1.5,0,13,1,2,2014,False
39247,application,Server Based Application,IM0039574,3,3,3.0,0.334757084,incident,0.0,2014-02-25 13:47:00,2014-02-25 13:59:00,2014-02-25 13:59:00,User error,1.0,0.2,0,13,1,2,2014,False
39248,computer,Banking Device,IM0039575,3,3,3.0,0.992349974,incident,0.0,2014-02-25 13:49:00,2013-10-10 12:53:00,2014-02-25 16:20:00,Other,1.0,2.5166666666666666,0,13,1,2,2014,False
39249,application,Server Based Application,IM0039576,5,5,5.0,0.512531008,request for information,1.0,2014-02-25 13:58:00,2014-02-26 10:37:00,2014-02-26 10:37:00,Other,1.0,20.65,0,13,1,2,2014,False
39250,application,Server Based Application,IM0039577,5,5,5.0,0.767797333,request for information,0.0,2014-02-25 14:01:00,2014-02-25 14:14:00,2014-02-25 14:14:00,No error - works as designed,1.0,0.21666666666666667,0,14,1,2,2014,False
39251,subapplication,Web Based Application,IM0039578,4,4,4.0,0.260610197,incident,0.0,2014-02-25 14:07:00,2014-02-25 14:23:00,2014-02-25 14:23:00,Operator error,1.0,0.26666666666666666,0,14,1,2,2014,False
39252,networkcomponents,Switch,IM0039579,4,4,4.0,0.908717364,request for information,1.0,2014-02-25 14:14:00,2014-02-25 15:02:00,2014-02-25 15:03:00,Data,1.0,0.8166666666666667,0,14,1,2,2014,False
39253,application,Desktop Application,IM0039580,4,4,4.0,0.542424456,incident,1.0,2014-02-25 14:22:00,2014-03-05 08:54:00,2014-03-05 08:54:00,Hardware,1.0,186.53333333333333,7,14,1,2,2014,False
39254,application,Server Based Application,IM0039581,4,4,4.0,0.851180311,incident,0.0,2014-02-25 14:33:00,2014-02-25 16:42:00,2014-02-25 16:42:00,No error - works as designed,1.0,2.15,0,14,1,2,2014,False
39255,application,Server Based Application,IM0039582,5,5,5.0,0.897049034,request for information,0.0,2014-02-25 14:36:00,2014-02-25 15:20:00,2014-02-25 15:20:00,Other,1.0,0.7333333333333333,0,14,1,2,2014,False
39256,subapplication,Web Based Application,IM0039583,4,4,4.0,0.174911197,incident,0.0,2014-02-25 14:40:00,2014-02-27 10:54:00,2014-02-27 10:54:00,Data,2.0,44.233333333333334,1,14,1,2,2014,False
39257,application,Server Based Application,IM0039584,4,4,4.0,0.489612608,incident,2.0,2014-02-25 14:47:00,2014-02-28 07:16:00,2014-02-28 07:16:00,User error,1.0,64.48333333333333,2,14,1,2,2014,False
39258,subapplication,Server Based Application,IM0039585,4,4,4.0,0.189748138,incident,1.0,2014-02-25 14:50:00,2014-02-26 07:21:00,2014-02-26 07:21:00,Other,1.0,16.516666666666666,0,14,1,2,2014,False
39259,subapplication,Web Based Application,IM0039586,4,4,4.0,0.979499765,incident,1.0,2014-02-25 14:53:00,2014-02-27 15:08:00,2014-02-27 15:08:00,No error - works as designed,2.0,48.25,2,14,1,2,2014,False
39260,application,Server Based Application,IM0039587,4,4,4.0,0.309560769,incident,0.0,2014-02-25 14:59:00,2014-02-25 15:49:00,2014-02-25 15:50:00,User error,1.0,0.85,0,14,1,2,2014,False
39261,subapplication,Web Based Application,IM0039588,4,4,4.0,0.064217523,incident,0.0,2014-02-25 15:06:00,2014-02-25 15:27:00,2014-02-25 15:27:00,User error,1.0,0.35,0,15,1,2,2014,False
39262,application,Server Based Application,IM0039589,4,4,4.0,0.554030663,incident,1.0,2014-02-25 15:13:00,2014-03-25 13:36:00,2014-03-25 13:36:00,No error - works as designed,1.0,670.3833333333333,27,15,1,2,2014,False
39263,application,Web Based Application,IM0039590,4,4,4.0,0.446538787,incident,0.0,2014-02-25 15:20:00,2014-02-27 14:46:00,2014-02-27 14:46:00,Other,1.0,47.43333333333333,1,15,1,2,2014,False
39264,application,Web Based Application,IM0039591,4,4,4.0,0.79876427,incident,1.0,2014-02-25 15:23:00,2014-02-27 16:46:00,2014-02-27 16:46:00,Other,1.0,49.38333333333333,2,15,1,2,2014,False
39265,application,Server Based Application,IM0039592,5,5,5.0,0.57570548,request for information,0.0,2014-02-25 15:25:00,2014-02-27 09:40:00,2014-02-27 09:40:00,Other,1.0,42.25,1,15,1,2,2014,False
39266,application,Server Based Application,IM0039593,4,4,4.0,0.324683975,incident,0.0,2014-02-25 15:29:00,2014-02-27 10:02:00,2014-02-27 10:02:00,No error - works as designed,1.0,42.55,1,15,1,2,2014,False
39267,application,Server Based Application,IM0039594,4,4,4.0,0.582157265,incident,1.0,2014-02-25 15:30:00,2014-02-26 15:15:00,2014-02-26 15:15:00,Software,1.0,23.75,0,15,1,2,2014,False
39268,subapplication,Server Based Application,IM0039595,4,4,4.0,0.518843071,incident,0.0,2014-02-25 15:48:00,2014-02-26 09:38:00,2014-02-26 09:38:00,Software,1.0,17.833333333333332,0,15,1,2,2014,False
39269,application,Web Based Application,IM0039596,5,5,5.0,0.626982205,incident,2.0,2014-02-25 15:53:00,2014-02-28 12:07:00,2014-02-28 12:23:00,Unknown,1.0,68.5,2,15,1,2,2014,False
39270,application,Web Based Application,IM0039597,4,4,4.0,0.876529877,incident,1.0,2014-02-25 16:16:00,2014-02-28 09:37:00,2014-02-28 09:37:00,Software,1.0,65.35,2,16,1,2,2014,False
39271,application,Desktop Application,IM0039598,5,5,5.0,0.779476883,request for information,3.0,2014-02-25 16:41:00,2014-02-27 11:30:00,2014-02-27 11:30:00,Data,1.0,42.81666666666667,1,16,1,2,2014,False
39272,application,Server Based Application,IM0039599,4,4,4.0,0.239950887,incident,1.0,2014-02-25 16:45:00,2014-02-27 11:24:00,2014-02-27 11:24:00,Software,1.0,42.65,1,16,1,2,2014,False
39273,application,Server Based Application,IM0039600,4,4,4.0,0.381921797,incident,3.0,2014-02-25 17:25:00,2014-03-28 07:19:00,2014-03-28 07:19:00,Operator error,1.0,733.9,30,17,1,2,2014,False
39274,subapplication,Web Based Application,IM0039601,4,4,4.0,0.744469304,incident,1.0,2014-02-25 14:15:00,2014-02-27 09:53:00,2014-02-27 09:53:00,Software,1.0,43.63333333333333,1,14,1,2,2014,False
39275,application,Web Based Application,IM0039602,4,4,4.0,0.051775241,incident,0.0,2014-02-25 14:21:00,2014-02-25 14:27:00,2014-02-25 14:27:00,Software,1.0,0.1,0,14,1,2,2014,False
39276,application,Server Based Application,IM0039603,5,5,5.0,0.121177236,request for information,2.0,2014-02-25 14:34:00,2014-02-26 07:38:00,2014-02-26 07:38:00,Other,1.0,17.066666666666666,0,14,1,2,2014,False
39277,application,Server Based Application,IM0039604,5,5,5.0,0.688217985,request for information,0.0,2014-02-25 14:39:00,2014-02-25 14:55:00,2014-02-25 14:55:00,Other,1.0,0.26666666666666666,0,14,1,2,2014,False
39278,application,Server Based Application,IM0039605,5,5,5.0,0.045486182,request for information,1.0,2014-02-25 15:00:00,2014-02-26 10:00:00,2014-02-26 10:01:00,Other,1.0,19.016666666666666,0,15,1,2,2014,False
39279,subapplication,Web Based Application,IM0039606,4,4,4.0,0.51447097,incident,0.0,2014-02-25 15:05:00,2014-02-26 08:50:00,2014-02-26 08:50:00,Other,1.0,17.75,0,15,1,2,2014,False
39280,application,Web Based Application,IM0039607,5,5,5.0,0.924477477,incident,0.0,2014-02-25 15:17:00,2014-02-25 17:14:00,2014-02-25 17:14:00,Software,1.0,1.95,0,15,1,2,2014,False
39281,application,Server Based Application,IM0039608,5,5,5.0,0.251596919,incident,0.0,2014-02-25 15:41:00,2014-02-25 17:06:00,2014-02-25 17:07:00,Software,1.0,1.4333333333333333,0,15,1,2,2014,False
39282,application,Server Based Application,IM0039609,4,4,4.0,0.479781181,incident,1.0,2014-02-25 15:51:00,2014-02-26 11:18:00,2014-02-26 11:18:00,Referred,1.0,19.45,0,15,1,2,2014,False
39283,computer,Banking Device,IM0039610,2,2,2.0,0.483439967,incident,0.0,2014-02-25 16:05:00,2013-10-10 12:53:00,2014-02-26 11:45:00,Other,1.0,19.666666666666668,0,16,1,2,2014,False
